Station,TEMP,TDS,pH,TURB,WQI
IND00030,27.0,229.603294359,8.1,20.1385306715,59.0953140524
IND00030,21.0,229.603294359,8.3,20.1385306715,57.4897584968
IND00030,29.0,229.603294359,8.2,20.1385306715,59.6814251635
IND00030,28.0,229.603294359,8.4,20.1385306715,59.4647584968
IND00030,30.5,229.603294359,8.1,20.1385306715,60.0675362746
IND00030,26.6836370236,229.603294359,8.1,20.1385306715,59.0074354478
IND00030,29.0,200.0,8.0,180.0,89.3888888889
IND00030,31.5,245.0,8.0,5.0,59.9444444444
IND00030,30.0,410.0,7.4,25.0,95.8722222222
IND00030,34.0,580.0,7.5,53.0,136.291666667
IND00030,26.6836370236,378.0,8.3,56.0,95.892676951
IND00030,26.6836370236,512.0,8.2,0.0,109.473232507
IND00030,26.6836370236,372.0,9.0,38.0,90.9398991732
IND00030,30.0,556.0,7.5,110.0,143.180555556
IND00030,27.0,229.603294359,8.2,20.1385306715,59.1258696079
IND00030,23.0,229.603294359,8.4,20.1385306715,58.0758696079
IND00030,28.0,229.603294359,8.3,20.1385306715,59.4342029413
IND00031,26.6836370236,229.603294359,7.9,20.1385306715,58.9463243367
IND00031,26.6836370236,229.603294359,7.5,20.1385306715,58.8241021145
IND00031,26.6836370236,229.603294359,7.6,20.1385306715,58.85465767
IND00031,26.6836370236,229.603294359,8.0,20.1385306715,58.9768798923
IND00031,34.0,229.603294359,8.3,20.1385306715,61.1008696079
IND00031,34.0,229.603294359,8.3,20.1385306715,61.1008696079
IND00031,32.0,229.603294359,8.3,20.1385306715,60.5453140524
IND00031,34.0,229.603294359,7.7,20.1385306715,60.9175362746
IND00031,30.0,229.603294359,7.9,20.1385306715,59.8675362746
IND00031,30.0,229.603294359,7.6,20.1385306715,59.7758696079
IND00031,30.0,229.603294359,6.9,20.1385306715,59.561980719
IND00031,30.0,229.603294359,8.0,20.1385306715,59.8980918301
IND00031,29.0,229.603294359,7.8,20.1385306715,59.5592029412
IND00031,31.0,229.603294359,8.22,20.1385306715,60.2430918301
IND00031,30.0,229.603294359,8.56,20.1385306715,60.0692029413
IND00031,28.0,229.603294359,8.44,20.1385306715,59.476980719
IND00031,32.0,229.603294359,8.19,20.1385306715,60.5117029413
IND00031,36.0,229.603294359,7.0,20.1385306715,61.2592029413
IND00031,30.0,229.603294359,8.17,20.1385306715,59.9500362746
IND00031,30.0,229.603294359,7.0,20.1385306715,59.5925362746
IND00031,30.0,229.603294359,8.29,20.1385306715,59.9867029413
IND00031,31.0,229.603294359,8.22,20.1385306715,60.2430918301
IND00031,31.0,229.603294359,7.54,20.1385306715,60.0353140524
IND00031,31.0,229.603294359,8.58,20.1385306715,60.3530918301
IND00031,33.0,0.0,8.4,14.0,14.8444444444
IND00031,35.0,0.0,8.5,6.0,13.6527777778
IND00031,30.0,0.0,8.5,2.0,11.375
IND00031,30.0,0.0,8.5,1.0,11.1527777778
IND00031,28.0,0.0,8.1,2.0,10.6972222222
IND00031,32.0,0.0,8.5,4.0,12.375
IND00031,30.0,0.0,8.4,1.0,11.1222222222
IND00031,32.0,0.0,8.4,1.0,11.6777777778
IND00031,32.0,0.0,8.1,1.0,11.5861111111
IND00031,32.0,0.0,8.4,2.0,11.9
IND00031,32.0,0.0,8.3,5.0,12.5361111111
IND00031,30.0,0.0,8.2,3.0,11.5055555556
IND00031,32.0,0.0,8.6,7.0,13.0722222222
IND00031,32.0,229.603294359,7.8,4.0,56.8061961254
IND00031,32.0,229.603294359,8.3,6.0,57.4034183476
IND00031,33.0,229.603294359,8.2,5.0,57.4284183476
IND00031,30.0,229.603294359,8.4,3.0,56.2117516809
IND00031,31.0,229.603294359,8.1,9.0,57.7311961254
IND00031,32.0,229.603294359,7.9,2.0,56.3923072365
IND00031,32.0,229.603294359,8.4,41.0,65.2117516809
IND00031,28.0,0.0,8.0,2.0,10.6666666667
IND00031,28.0,0.0,7.0,0.0,9.91666666667
IND00031,28.0,0.0,7.0,2.0,10.3611111111
IND00031,27.0,0.0,8.0,2.0,10.3888888889
IND00031,26.0,0.0,8.0,2.0,10.1111111111
IND00031,27.0,229.603294359,8.1,2.0,55.0645294587
IND00031,27.0,229.603294359,7.1,2.0,54.7589739031
IND00031,29.0,229.603294359,8.1,2.0,55.6200850143
IND00031,32.0,229.603294359,8.0,3.0,56.6450850143
IND00031,30.0,229.603294359,8.1,2.0,55.897862792
IND00031,30.0,229.603294359,6.1,3.0,55.5089739031
IND00031,29.0,229.603294359,8.0,3.0,55.8117516809
IND00031,29.0,229.603294359,8.3,1.0,55.4589739031
IND00031,29.0,229.603294359,8.2,15.0,58.5395294587
IND00031,29.0,229.603294359,8.0,1.0,55.3673072365
IND00031,26.6836370236,229.603294359,8.4,2.0,55.0683175208
IND00031,26.6836370236,229.603294359,7.9,1.0,54.6933175208
IND00031,26.6836370236,229.603294359,8.3,20.1385306715,59.0685465589
IND00031,26.6836370236,229.603294359,7.1,20.1385306715,58.7018798923
IND00031,26.6836370236,229.603294359,7.4,20.1385306715,58.7935465589
IND00031,26.6836370236,229.603294359,7.4,1.0,54.540539743
IND00031,26.6836370236,229.603294359,7.8,1.0,54.6627619653
IND00031,0.0,229.603294359,7.7,3.0,47.6645294587
IND00031,0.0,229.603294359,8.1,2.0,47.5645294587
IND00031,0.0,229.603294359,7.9,2.0,47.5034183476
IND00031,0.0,229.603294359,7.8,1.0,47.2506405698
IND00031,39.0,229.603294359,7.9,2.0,58.3367516809
IND00031,35.0,229.603294359,8.7,1.0,57.247862792
IND00031,34.0,229.603294359,8.1,1.0,56.7867516809
IND00031,30.0,229.603294359,8.5,0.0,55.5756405698
IND00031,26.0,229.603294359,8.21,20.1385306715,58.8511473857
IND00031,30.0,229.603294359,8.3,20.1385306715,59.9897584968
IND00031,26.6836370236,229.603294359,8.82,20.1385306715,59.2274354478
IND00031,26.6836370236,229.603294359,8.35,20.1385306715,59.0838243367
IND00031,26.6836370236,229.603294359,8.02,20.1385306715,58.9829910034
IND00031,26.6836370236,229.603294359,7.81,20.1385306715,58.9188243367
IND00031,26.6836370236,229.603294359,8.08,20.1385306715,59.0013243367
IND00031,30.0,229.603294359,8.3,20.1385306715,59.9897584968
IND00031,30.0,229.603294359,8.06,4.0,56.3300850143
IND00031,32.0,229.603294359,8.0,20.1385306715,60.4536473857
IND00031,30.0,229.603294359,7.4,20.1385306715,59.7147584968
IND00031,23.0,229.603294359,7.9,20.1385306715,57.9230918301
IND00031,30.0,229.603294359,7.9,20.1385306715,59.8675362746
IND00031,30.0,229.603294359,7.5,20.1385306715,59.7453140524
IND00031,31.0,229.603294359,7.5,0.0,55.547862792
IND00031,31.0,229.603294359,8.1,9.0,57.7311961254
IND00031,30.0,229.603294359,7.9,2.0,55.8367516809
IND00031,29.0,229.603294359,7.7,5.0,56.1645294587
IND00031,30.0,229.603294359,7.5,1.0,55.4923072365
IND00031,28.0,229.603294359,7.1,1.0,54.8145294587
IND00031,31.0,229.603294359,6.5,8.0,57.0200850143
IND00031,32.0,229.603294359,1.0,1.0,54.0617516809
IND00031,42.0,229.603294359,7.1,16.0,62.0367516809
IND00031,29.0,229.603294359,8.4,2.0,55.7117516809
IND00031,29.0,229.603294359,7.6,4.0,55.9117516809
IND00031,29.0,229.603294359,8.2,6.0,56.5395294587
IND00031,30.0,229.603294359,8.1,8.0,57.2311961254
IND00031,27.0,229.603294359,7.1,11.0,56.7589739031
IND00031,34.0,229.603294359,8.1,3.0,57.2311961254
IND00031,31.0,229.603294359,8.1,2.0,56.1756405698
IND00031,34.0,229.603294359,8.1,1.0,56.7867516809
IND00031,34.0,229.603294359,8.1,3.0,57.2311961254
IND00031,37.0,229.603294359,9.1,3.0,58.3700850143
IND00031,38.0,229.603294359,9.0,6.0,59.2839739031
IND00031,34.0,229.603294359,7.1,4.0,57.147862792
IND00031,31.0,229.603294359,8.1,5.0,56.8423072365
IND00031,27.0,229.603294359,7.1,2.0,54.7589739031
IND00031,27.0,229.603294359,8.1,4.0,55.5089739031
IND00031,32.0,229.603294359,8.1,2.0,56.4534183476
IND00031,33.0,229.603294359,8.1,2.0,56.7311961254
IND00031,26.0,0.0,8.1,6.0,11.0305555556
IND00031,32.0,0.0,8.1,2.0,11.8083333333
IND00031,28.0,0.0,8.1,2.0,10.6972222222
IND00031,33.0,0.0,8.1,2.0,12.0861111111
IND00031,28.0,0.0,8.1,2.0,10.6972222222
IND00031,27.0,0.0,8.1,8.0,11.7527777778
IND00031,27.0,0.0,8.1,2.0,10.4194444444
IND00031,27.0,0.0,8.1,0.0,9.975
IND00031,27.0,0.0,7.1,0.0,9.66944444444
IND00031,28.0,0.0,7.1,0.0,9.94722222222
IND00031,29.0,0.0,8.1,2.0,10.975
IND00031,27.0,0.0,8.1,0.0,9.975
IND00031,37.0,0.0,8.0,2.0,13.1666666667
IND00031,30.0,0.0,8.0,2.0,11.2222222222
IND00031,34.0,0.0,8.0,1.0,12.1111111111
IND00031,28.0,0.0,7.0,2.0,10.3611111111
IND00031,33.0,0.0,8.0,26.0,17.3888888889
IND00031,36.0,0.0,8.0,1.0,12.6666666667
IND00031,28.0,0.0,8.0,2.0,10.6666666667
IND00031,32.0,229.603294359,7.9,7.0,57.5034183476
IND00031,31.0,229.603294359,8.4,6.0,57.1561961254
IND00031,30.0,229.603294359,8.3,6.0,56.847862792
IND00031,32.0,229.603294359,8.4,2.0,56.5450850143
IND00031,37.0,229.603294359,8.2,2.0,57.872862792
IND00031,26.0,229.603294359,8.3,5.0,55.5145294587
IND00031,25.0,229.603294359,8.6,19.0,58.4395294587
IND00031,26.0,229.603294359,8.4,5.0,55.5450850143
IND00031,34.0,229.603294359,8.2,7.0,58.1506405698
IND00031,27.0,229.603294359,8.1,5.0,55.7311961254
IND00031,29.0,229.603294359,8.1,47.0,65.6200850143
IND00031,27.0,229.603294359,8.3,34.0,62.2367516809
IND00031,27.0,229.603294359,8.0,9.0,56.5895294587
IND00031,28.0,229.603294359,7.9,3.0,55.5034183476
IND00031,32.0,229.603294359,7.9,7.0,57.5034183476
IND00031,31.0,229.603294359,8.1,5.0,56.8423072365
IND00031,28.0,229.603294359,8.5,4.0,55.9089739031
IND00031,30.0,229.603294359,8.3,1.0,55.7367516809
IND00031,29.0,229.603294359,8.2,2.0,55.6506405698
IND00031,30.0,229.603294359,8.4,8.0,57.322862792
IND00031,30.0,229.603294359,7.7,10.0,57.5534183476
IND00031,33.0,229.603294359,7.6,4.0,57.022862792
IND00031,25.0,229.603294359,7.1,9.0,55.7589739031
IND00031,28.0,229.603294359,7.7,4.0,55.6645294587
IND00031,28.0,229.603294359,7.7,8.0,56.5534183476
IND00031,28.0,229.603294359,7.4,17.0,58.4617516809
IND00031,35.0,229.603294359,7.7,5.0,57.8311961254
IND00031,33.0,229.603294359,7.6,1.0,56.3561961254
IND00031,32.0,229.603294359,8.6,6.0,57.4950850143
IND00031,29.0,229.603294359,8.3,70.0,70.7923072365
IND00031,26.0,229.603294359,8.1,4.0,55.2311961254
IND00031,32.0,229.603294359,8.3,6.0,57.4034183476
IND00031,34.0,229.603294359,8.2,4.0,57.4839739031
IND00031,29.0,229.603294359,8.2,4.0,56.0950850143
IND00031,29.0,229.603294359,8.2,4.0,56.0950850143
IND00031,29.0,229.603294359,8.2,9.0,57.2061961254
IND00031,29.0,0.0,8.5,6.0,11.9861111111
IND00031,30.0,0.0,7.2,3.0,11.2
IND00031,35.0,0.0,8.5,3.0,12.9861111111
IND00031,36.5,0.0,8.3,3.0,13.3416666667
IND00031,32.0,0.0,8.4,2.0,11.9
IND00031,35.0,0.0,8.3,3.0,12.925
IND00031,34.0,0.0,8.1,3.0,12.5861111111
IND00031,30.0,0.0,8.4,0.0,10.9
IND00031,30.0,0.0,8.1,3.0,11.475
IND00031,28.0,0.0,7.8,0.0,10.1611111111
IND00031,29.0,229.603294359,8.4,1.0,55.4895294587
IND00031,30.0,229.603294359,8.4,0.0,55.5450850143
IND00031,29.0,229.603294359,8.5,0.0,55.297862792
IND00031,29.0,229.603294359,8.3,2.0,55.6811961254
IND00031,26.6836370236,229.603294359,8.0,4.0,55.390539743
IND00031,26.6836370236,229.603294359,8.4,5.0,55.7349841875
IND00031,26.6836370236,229.603294359,8.0,1.0,54.7238730764
IND00031,26.6836370236,229.603294359,8.0,2.0,54.9460952986
IND00031,28.0,229.603294359,8.75,20.1385306715,59.5717029413
IND00031,26.6836370236,229.603294359,8.13,20.1385306715,59.0166021145
IND00031,30.0,229.603294359,7.66,20.1385306715,59.7942029413
IND00031,32.0,229.603294359,8.1,7.0,57.5645294587
IND00031,32.0,229.603294359,8.1,11.0,58.4534183476
IND00031,27.0,229.603294359,8.3,5.0,55.7923072365
IND00031,37.0,229.603294359,8.15,20.1385306715,61.8883696079
IND00031,30.0,229.603294359,8.16,20.1385306715,59.946980719
IND00031,31.0,229.603294359,8.1,8.0,57.5089739031
IND00031,27.0,229.603294359,9.1,2.0,55.3700850143
IND00031,36.0,229.603294359,8.64,20.1385306715,61.7603140524
IND00031,26.6836370236,229.603294359,8.02,20.1385306715,58.9829910034
IND00032,26.6836370236,0.0,8.1,7.0,11.442676951
IND00032,26.6836370236,0.0,8.0,9.0,11.8565658399
IND00032,26.6836370236,0.0,7.7,3.0,10.4315658399
IND00032,26.6836370236,0.0,7.8,13.0,12.6843436177
IND00032,26.6836370236,0.0,7.8,9.0,11.7954547288
IND00032,26.6836370236,0.0,7.6,2.0,10.1787880621
IND00032,26.6836370236,0.0,8.3,2.0,10.392676951
IND00032,26.6836370236,0.0,7.9,2.0,10.2704547288
IND00032,34.0,0.0,8.0,2.0,12.3333333333
IND00032,34.0,0.0,7.7,4.0,12.6861111111
IND00032,34.0,0.0,7.4,3.0,12.3722222222
IND00032,31.0,0.0,7.4,8.0,12.65
IND00032,32.0,0.0,7.6,10.0,13.4333333333
IND00032,32.0,0.0,7.5,5.0,12.2916666667
IND00032,32.0,0.0,7.6,0.0,11.2111111111
IND00032,32.0,0.0,8.2,1.0,11.6166666667
IND00032,36.0,0.0,7.0,2.0,12.5833333333
IND00032,30.0,0.0,7.8,3.0,11.3833333333
IND00032,30.0,0.0,7.0,2.0,10.9166666667
IND00032,32.0,0.0,7.6,2.0,11.6555555556
IND00032,32.0,0.0,7.9,1.0,11.525
IND00032,32.0,0.0,7.3,11.0,13.5638888889
IND00032,32.0,0.0,8.1,5.0,12.475
IND00032,30.0,0.0,7.6,3.0,11.3222222222
IND00032,32.0,0.0,7.9,6.0,12.6361111111
IND00032,28.0,0.0,7.3,4.0,10.8972222222
IND00032,33.0,0.0,7.4,1.0,11.65
IND00032,29.0,0.0,8.0,3.0,11.1666666667
IND00032,31.0,0.0,7.5,6.0,12.2361111111
IND00032,30.0,0.0,7.2,35.0,18.3111111111
IND00032,32.0,0.0,7.4,1.0,11.3722222222
IND00032,34.0,229.603294359,7.7,2.0,56.8867516809
IND00032,33.0,229.603294359,7.5,0.0,56.1034183476
IND00032,34.0,229.603294359,7.5,2.0,56.8256405698
IND00032,30.0,229.603294359,7.2,3.0,55.8450850143
IND00032,30.0,229.603294359,7.2,1.0,55.4006405698
IND00032,27.0,229.603294359,7.5,2.0,54.8811961254
IND00032,33.0,229.603294359,7.5,9.0,58.1034183476
IND00032,34.0,229.603294359,6.9,22.0,61.0867516809
IND00032,32.0,229.603294359,7.0,7.0,57.2284183476
IND00032,32.0,229.603294359,7.1,1.0,55.9256405698
IND00032,33.0,229.603294359,7.8,15.0,59.5284183476
IND00032,31.0,229.603294359,7.6,31.0,62.4673072365
IND00032,33.0,229.603294359,8.1,2.0,56.7311961254
IND00032,33.0,229.603294359,8.1,2.0,56.7311961254
IND00032,33.0,229.603294359,7.4,3.0,56.7395294587
IND00032,33.0,229.603294359,8.2,6.0,57.6506405698
IND00032,33.0,0.0,8.1,4.0,12.5305555556
IND00032,32.0,0.0,7.9,2.0,11.7472222222
IND00032,33.0,0.0,8.2,2.0,12.1166666667
IND00032,30.0,0.0,7.1,4.0,11.3916666667
IND00032,30.5,0.0,7.8,9.0,12.8555555556
IND00032,32.0,0.0,7.7,33.0,18.575
IND00032,28.0,0.0,7.4,0.0,10.0388888889
IND00032,27.0,229.603294359,7.6,2.0,54.9117516809
IND00032,31.0,229.603294359,8.2,0.0,55.7617516809
IND00032,29.0,229.603294359,7.3,0.0,54.9311961254
IND00032,31.0,229.603294359,8.3,0.0,55.7923072365
IND00032,31.0,229.603294359,7.0,4.0,56.2839739031
IND00032,30.0,229.603294359,7.4,2.0,55.6839739031
IND00032,30.0,229.603294359,7.7,5.0,56.4423072365
IND00032,32.0,229.603294359,7.4,1.0,56.0173072365
IND00032,36.0,229.603294359,6.1,1.0,56.7311961254
IND00032,29.0,229.603294359,6.1,0.0,54.5645294587
IND00032,32.0,229.603294359,6.1,1.0,55.6200850143
IND00032,42.0,229.603294359,8.5,1.0,59.1311961254
IND00032,29.0,229.603294359,7.9,2.0,55.5589739031
IND00032,31.0,229.603294359,7.1,6.0,56.7589739031
IND00032,31.0,229.603294359,7.6,5.0,56.6895294587
IND00032,31.0,229.603294359,8.1,14.0,58.8423072365
IND00032,28.0,229.603294359,8.1,6.0,56.2311961254
IND00032,33.0,229.603294359,7.1,14.0,59.0923072365
IND00032,32.0,229.603294359,8.1,18.0,60.0089739031
IND00032,34.0,229.603294359,7.1,2.0,56.7034183476
IND00032,36.0,229.603294359,8.1,11.0,59.5645294587
IND00032,38.0,229.603294359,8.1,4.0,58.5645294587
IND00032,38.0,229.603294359,8.1,4.0,58.5645294587
IND00032,34.0,229.603294359,6.1,5.0,57.0645294587
IND00032,27.0,229.603294359,9.1,6.0,56.2589739031
IND00032,27.0,229.603294359,8.1,4.0,55.5089739031
IND00032,27.0,229.603294359,7.1,7.0,55.8700850143
IND00032,33.0,229.603294359,7.1,4.0,56.8700850143
IND00032,32.0,229.603294359,7.1,2.0,56.147862792
IND00032,28.0,0.0,7.1,4.0,10.8361111111
IND00032,32.0,0.0,7.1,0.0,11.0583333333
IND00032,28.0,0.0,7.1,7.0,11.5027777778
IND00032,27.0,0.0,7.1,0.0,9.66944444444
IND00032,37.0,0.0,7.0,2.0,12.8611111111
IND00032,30.0,0.0,7.0,0.0,10.4722222222
IND00032,34.0,0.0,8.0,0.0,11.8888888889
IND00032,28.0,0.0,7.0,1.0,10.1388888889
IND00032,33.0,0.0,7.0,1.0,11.5277777778
IND00032,28.0,0.0,8.0,2.0,10.6666666667
IND00032,28.0,0.0,7.0,2.0,10.3611111111
IND00032,30.0,0.0,7.68000145191,2.0,11.1244448881
IND00032,28.0,0.0,7.0,30.0,16.5833333333
IND00032,27.0,0.0,8.0,3.0,10.6111111111
IND00032,26.0,0.0,8.0,2.0,10.1111111111
IND00032,27.0,229.603294359,8.1,2.0,55.0645294587
IND00032,27.0,229.603294359,7.1,2.0,54.7589739031
IND00032,29.0,229.603294359,8.1,1.0,55.397862792
IND00032,32.0,229.603294359,8.1,3.0,56.6756405698
IND00032,30.0,229.603294359,7.1,2.0,55.5923072365
IND00032,30.0,229.603294359,8.1,3.0,56.1200850143
IND00032,29.0,229.603294359,7.1,3.0,55.5367516809
IND00032,29.0,229.603294359,8.1,2.0,55.6200850143
IND00032,29.0,229.603294359,8.3,3.0,55.9034183476
IND00032,26.6836370236,229.603294359,7.0,20.1385306715,58.6713243367
IND00032,29.0,229.603294359,7.7,20.1385306715,59.5286473857
IND00032,26.6836370236,229.603294359,8.4,20.1385306715,59.0991021145
IND00032,26.6836370236,229.603294359,8.2,12.0,57.2294286319
IND00032,26.6836370236,229.603294359,7.5,1.0,54.5710952986
IND00032,26.6836370236,229.603294359,7.0,1.0,54.4183175208
IND00032,26.6836370236,229.603294359,7.2,20.1385306715,58.7324354478
IND00032,26.6836370236,229.603294359,6.6,5.0,55.1849841875
IND00032,26.6836370236,229.603294359,7.8,20.1385306715,58.9157687811
IND00032,26.6836370236,229.603294359,7.0,6.0,55.5294286319
IND00032,26.6836370236,229.603294359,7.3,4.0,55.1766508541
IND00032,0.0,229.603294359,7.1,5.0,47.9256405698
IND00032,0.0,229.603294359,7.0,1.0,47.0061961254
IND00032,0.0,229.603294359,7.5,3.0,47.6034183476
IND00032,39.0,229.603294359,7.2,0.0,57.6784183476
IND00032,35.0,229.603294359,7.5,1.0,56.8811961254
IND00032,34.0,229.603294359,7.3,4.0,57.2089739031
IND00032,30.0,229.603294359,7.4,0.0,55.2395294587
IND00032,29.0,229.603294359,7.26,20.1385306715,59.3942029413
IND00032,30.0,648.0,7.7,2.0,137.130555556
IND00032,26.6836370236,229.603294359,6.97,20.1385306715,58.66215767
IND00032,26.6836370236,229.603294359,6.99,20.1385306715,58.6682687811
IND00032,29.0,229.603294359,8.06,1.0,55.3856405698
IND00032,31.0,229.603294359,7.1,1.0,55.647862792
IND00032,30.0,229.603294359,6.9,20.1385306715,59.561980719
IND00032,30.0,229.603294359,7.3,20.1385306715,59.6842029413
IND00032,29.0,229.603294359,8.3,20.1385306715,59.711980719
IND00032,26.6836370236,229.603294359,8.3,9.0,56.5933175208
IND00032,0.0,229.603294359,7.6,1.0,47.1895294587
IND00032,26.6836370236,229.603294359,8.04,20.1385306715,58.9891021145
IND00032,26.6836370236,229.603294359,7.47,20.1385306715,58.8149354478
IND00032,26.6836370236,229.603294359,6.7,20.1385306715,58.57965767
IND00032,26.6836370236,0.0,7.9,3.0,10.492676951
IND00032,31.0,229.603294359,7.5,9.0,57.547862792
IND00032,31.0,229.603294359,8.0,8.0,57.4784183476
IND00032,34.0,229.603294359,8.1,6.0,57.897862792
IND00032,30.0,229.603294359,8.1,7.0,57.0089739031
IND00032,36.0,0.0,8.0,2.0,12.8888888889
IND00032,34.8,0.0,7.8,2.0,12.4944444444
IND00032,31.0,229.603294359,7.7,1.0,55.8311961254
IND00032,26.6836370236,0.0,8.2,4.0,10.8065658399
IND00032,31.0,0.0,7.9,5.0,12.1361111111
IND00032,26.6836370236,229.603294359,7.57,20.1385306715,58.8454910034
IND00032,31.0,229.603294359,6.9,20.1385306715,59.8397584968
IND00033,26.0,229.603294359,8.5,20.1385306715,58.9397584968
IND00033,27.0,229.603294359,7.6,20.1385306715,58.9425362746
IND00033,28.0,229.603294359,7.7,20.1385306715,59.2508696079
IND00033,28.0,229.603294359,6.5,20.1385306715,58.8842029413
IND00033,21.0,229.603294359,7.2,20.1385306715,57.1536473857
IND00033,26.0,229.603294359,7.1,20.1385306715,58.511980719
IND00033,25.0,229.603294359,7.6,20.1385306715,58.386980719
IND00033,24.0,229.603294359,7.8,20.1385306715,58.1703140524
IND00033,30.0,229.603294359,7.8,20.1385306715,59.836980719
IND00033,29.0,229.603294359,7.6,20.1385306715,59.4980918301
IND00033,28.0,229.603294359,7.3,20.1385306715,59.1286473857
IND00033,27.0,229.603294359,7.5,20.1385306715,58.911980719
IND00033,26.0,229.603294359,7.6,20.1385306715,58.6647584968
IND00033,27.0,229.603294359,7.3,20.1385306715,58.8508696079
IND00033,26.0,229.603294359,7.9,20.1385306715,58.7564251635
IND00033,24.0,229.603294359,7.7,20.1385306715,58.1397584968
IND00033,26.0,229.603294359,7.7,20.1385306715,58.6953140524
IND00033,26.0,229.603294359,7.8,20.1385306715,58.7258696079
IND00033,28.0,229.603294359,7.5,20.1385306715,59.1897584968
IND00033,27.0,229.603294359,8.2,20.1385306715,59.1258696079
IND00033,25.0,229.603294359,8.1,20.1385306715,58.5397584968
IND00033,25.0,229.603294359,8.0,20.1385306715,58.5092029413
IND00033,25.0,229.603294359,7.8,20.1385306715,58.4480918301
IND00033,25.0,229.603294359,8.2,20.1385306715,58.5703140524
IND00033,27.0,229.603294359,8.2,20.1385306715,59.1258696079
IND00033,26.0,229.603294359,7.4,20.1385306715,58.6036473857
IND00033,23.0,229.603294359,8.1,20.1385306715,57.9842029413
IND00033,27.0,229.603294359,8.0,20.1385306715,59.0647584968
IND00033,30.0,229.603294359,8.2,20.1385306715,59.9592029413
IND00033,28.0,229.603294359,7.8,20.1385306715,59.2814251635
IND00033,25.0,229.603294359,8.0,20.1385306715,58.5092029413
IND00033,28.0,229.603294359,8.6,20.1385306715,59.5258696079
IND00033,25.0,229.603294359,8.6,20.1385306715,58.6925362746
IND00033,26.0,229.603294359,8.3,20.1385306715,58.8786473857
IND00033,29.0,229.603294359,8.5,20.1385306715,59.7730918301
IND00033,27.0,229.603294359,8.1,20.1385306715,59.0953140524
IND00033,23.0,229.603294359,7.5,20.1385306715,57.8008696079
IND00033,28.0,229.603294359,7.6,20.1385306715,59.2203140524
IND00033,23.0,229.603294359,8.1,20.1385306715,57.9842029413
IND00033,23.0,229.603294359,8.3,20.1385306715,58.0453140524
IND00033,24.0,229.603294359,8.6,20.1385306715,58.4147584968
IND00033,29.0,229.603294359,8.1,20.1385306715,59.6508696079
IND00033,25.0,229.603294359,7.5,20.1385306715,58.3564251635
IND00033,25.0,229.603294359,8.1,20.1385306715,58.5397584968
IND00033,25.0,229.603294359,8.0,20.1385306715,58.5092029413
IND00033,27.0,229.603294359,8.9,20.1385306715,59.3397584968
IND00033,26.0,229.603294359,8.3,20.1385306715,58.8786473857
IND00033,23.0,229.603294359,8.0,20.1385306715,57.9536473857
IND00033,26.0,229.603294359,8.0,20.1385306715,58.786980719
IND00033,26.0,229.603294359,7.9,20.1385306715,58.7564251635
IND00033,29.0,229.603294359,8.3,20.1385306715,59.711980719
IND00033,25.0,229.603294359,7.9,20.1385306715,58.4786473857
IND00033,25.0,229.603294359,8.0,20.1385306715,58.5092029413
IND00033,25.0,229.603294359,7.8,20.1385306715,58.4480918301
IND00033,26.0,229.603294359,8.5,20.1385306715,58.9397584968
IND00033,26.0,229.603294359,8.4,20.1385306715,58.9092029413
IND00033,28.0,229.603294359,8.2,20.1385306715,59.4036473857
IND00033,27.0,229.603294359,8.5,20.1385306715,59.2175362746
IND00033,29.0,244.0,8.3,2.0,58.4805555556
IND00033,28.0,229.603294359,8.1,20.1385306715,59.3730918301
IND00033,27.0,229.603294359,8.6,20.1385306715,59.2480918301
IND00033,27.0,229.603294359,8.2,20.1385306715,59.1258696079
IND00033,23.0,229.603294359,8.6,20.1385306715,58.136980719
IND00033,25.0,229.603294359,8.7,20.1385306715,58.7230918301
IND00033,27.0,229.603294359,8.3,20.1385306715,59.1564251635
